id,text,url,processed_gpe,predicted_model,heirarchical_without_sm_geonames,more_flag_h,mixtral_spacy,svm_1,mixtral,local_path
00048.jsonl.gz-5185605,Kuwait Hotel Missoni bedroom,http://www.stylishplacestostay.com/admin/images/head_3%20Kuwait%20Hotel%20Missoni%20bedroom.4%2017KB%20HEADER.jpg,Missoni,md,kuwait,False,kuwait,1,kuwait,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00048.jsonl.gz-5185605.jpg
00015.jsonl.gz-3372914,Фото отеля Holiday Hotel Bishkek 4*,https://tophotels.ru/icache/hotel_photos/252/2854/107021/2126786_200x200.JPG,фото отеля bishkek 4*,,no,False,no,1,kyrgyzstan,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00015.jsonl.gz-3372914.jpg
00025.jsonl.gz-2177192,"Accommodation in Bishkek, cheap hotel",https://www.globalprice.info/rus/kyrgyzstan/thumb/31.jpg,Bishkek,sm,kyrgyzstan,False,kyrgyzstan,1,kyrgyzstan,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00025.jsonl.gz-2177192.jpg
00086.jsonl.gz-15609151,the-capriz-issyk-kul-hotel,https://ak-sai.com/wp-content/uploads/foto1416462300.jpg,the-capriz-issyk-kul-hotel,,no,False,no,1,kyrgyzstan,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00086.jsonl.gz-15609151.jpg
00072.jsonl.gz-5475031,The Grand Riverside Hotel Vang Vieng,https://edge.media.datahc.com/HI503315110.jpg,Vang Vieng,trf,lao people's democratic republic,False,lao people's democratic republic,1,laos,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00072.jsonl.gz-5475031.jpg
00035.jsonl.gz-17843058,Athena Hotel in Pakse - Laos,http://1.bp.blogspot.com/-rDGErS2dZJE/UxoIauWpjhI/AAAAAAAAK_E/ye_qIWhR5_0/s400/Athena-Hotel-Pakse.JPG,Pakse - Laos,trf,no,False,no,1,laos,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00035.jsonl.gz-17843058.jpg
00099.jsonl.gz-970811,Half Day Museum And Wat Ong Teu From Hotel Inside Vientiane City Only Photos,https://cimages1.touristlink.com/data/cache/W/A/T/O/N/G/T/E/wat-ong-teu-mahawihan_300_225.jpg,Vientiane City,trf,no,False,no,1,laos,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00099.jsonl.gz-970811.jpg
00116.jsonl.gz-13302943,Picture of Historical Ekes Konvents 1435 Hotel in Riga,https://exp.cdn-hotels.com/hotels/32000000/31370000/31360800/31360779/deeae04c_b.jpg,Riga,sm,bulgaria_india_china_niger_latvia_nigeria_cameroon_russian federation_united states_italy_nepal_pakistan,True,latvia,1,latvia,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00116.jsonl.gz-13302943.jpg
00077.jsonl.gz-16879257,Jurmala - hotel Jurmala and recreation complex at Majori - car Zhiguli - 1986 - Latvia USSR - unused - JH Postcards,https://cdn.shopify.com/s/files/1/0228/5685/9720/products/478_001_0cd92277-f40c-4eba-a7cd-2c9bf6f1ce6b_1024x.jpg?v=1611218900,Zhiguli_Latvia_USSR,sm,russian federation_russia_latvia_belarus,True,latvia,1,latvia,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00077.jsonl.gz-16879257.jpg
00081.jsonl.gz-15434518,Отель Baltic Beach Hotel 5*,https://www.svoiludi.ru:443/images/tb/9865/baltic-beach-hotel-13729344454359_w687h357.jpg,отель 5*,,no,False,no,1,latvia,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00081.jsonl.gz-15434518.jpg
00024.jsonl.gz-16917138,"A car drives past Le Bristol hotel in Beirut, Lebanon, Saturday, April 18, 2020. One of the country's landmark hotels that has survived the country's bloody 15-year civil war is closing its doors due to a combination of an economic crisis and the global health threat of the COVID-19 coronavirus, one of its executives said Saturday. (AP Photo/Hussein Malla)",https://s.yimg.com/uu/api/res/1.2/SG5n29iX6IMDFhlaydBPUA--~B/aD0zNjAzO3c9NTMxMDtzbT0xO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/ap.org/8dad546f142f9f22f150b68b9e6995c6,Beirut_Lebanon,sm,south africa_lebanon_philippines_colombia_egypt_jamaica_peru_sri lanka_canada_united states,True,lebanon,1,lebanon,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00024.jsonl.gz-16917138.jpg
00002.jsonl.gz-7423426,Al Arja Apartment - Search available rooms for hotel and hostel reservations in Bhamdoun 13 photos,http://www.instantworldbooking.com/directory/Lebanon/img/crop1.70_alarjaapartment_bhamdoun_whatsapp.image.2018.07.14.at.11.42.39.pm..5.44.jpeg,Bhamdoun,trf,lebanon,False,lebanon,1,lebanon,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00002.jsonl.gz-7423426.jpg
00060.jsonl.gz-3908576,Henge embellishes the Hotel O Monot in Beirut,http://www.style-aggregator.com/wp-content/uploads/2014/09/hotel-o-monot-beirut-1.jpg,Beirut,sm,colombia_peru_egypt_lebanon,True,lebanon,1,lebanon,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00060.jsonl.gz-3908576.jpg
00118.jsonl.gz-11464108,Leriba Hotel and Spa: Rooms with a view,https://media-cdn.tripadvisor.com/media/photo-s/05/7b/31/6c/leriba-hotel-and-spa.jpg,leriba spa: rooms,,no,False,no,1,lesotho,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00118.jsonl.gz-11464108.jpg
00091.jsonl.gz-5807490,Leriba Hotel and Spa: The peaceful pool,http://media-cdn.tripadvisor.com/media/photo-s/02/c9/81/4a/the-peaceful-pool.jpg,leriba spa:,,no,False,no,1,lesotho,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00091.jsonl.gz-5807490.jpg
00094.jsonl.gz-11121388,Photo of AVANI Lesotho Hotel & Casino,https://media-cdn.tripadvisor.com/media/photo-l/07/80/4e/d1/lesotho-sun-dpi.jpg,avani lesotho &,,no,False,no,1,lesotho,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00094.jsonl.gz-11121388.jpg
00124.jsonl.gz-424749,"Book The Cape Hotel, Monrovia on TripAdvisor: See 430 traveler reviews, 208 candid photos, and great deals for The Cape Hotel, ranked #1 of 17 hotels in Monrovia and rated 4.5 of 5 at TripAdvisor.",https://i.pinimg.com/736x/72/69/2b/72692bd7f43c0866f9a44d116aedf3f5.jpg,Monrovia,sm,guatemala_sri lanka_australia_united states_liberia,True,liberia,1,liberia,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00124.jsonl.gz-424749.jpg
00013.jsonl.gz-17603454,100 homeless men to be moved from Independence hotel amid controversy,https://ewscripps.brightspotcdn.com/dims4/default/328602a/2147483647/strip/true/crop/942x530+0+56/resize/1280x720!/quality/90/?url=http%3A%2F%2Fewscripps-brightspot.s3.amazonaws.com%2F61%2F2a%2Ff386498841e5916ac922341f3291%2Fscreen-shot-2021-07-14-at-9.21.54%20PM.png,Independence,lg,cambodia_united states,True,liberia,1,liberia,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00013.jsonl.gz-17603454.jpg
00091.jsonl.gz-4661759,"The destroyed hotel in Monrovia. Liberia, West Africa Royalty Free Stock Photography",https://thumbs.dreamstime.com/t/destroyed-hotel-monrovia-liberia-west-africa-majestic-past-now-abandoned-outskirts-tragic-consequences-civil-57442257.jpg,Monrovia_Liberia_West Africa,sm,guatemala_south africa_colombia_costa rica_sri lanka_australia_united states_liberia_indonesia,True,liberia,1,liberia,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00091.jsonl.gz-4661759.jpg
00066.jsonl.gz-6946245,"A picture taken on April 22, 2019 shows a hotel under construction in downtown Tripoli, Libya. [MAHMUD TURKIA/AFP via Getty Images)]",https://i2.wp.com/www.middleeastmonitor.com/wp-content/uploads/2021/05/GettyImages-1138818616.jpg?resize=500%2C333&quality=85&strip=all&zoom=1&ssl=1,Tripoli_Libya,sm,"libya_lebanon_jamaica_united states_italy_bolivia, plurinational state of",True,libya,1,libya,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00066.jsonl.gz-6946245.jpg
00120.jsonl.gz-9152509,"A general view taken on October 10, 2013 shows security checking a vehicle outside the Corinthia hotel (background) in the Libyan capital Tripoli after Libyan Prime Minister Ali Zeidan was kidnapped from the hotel (AFP Photo / Mahmud Turkia)",https://cdni.rt.com/files/opinionpost/20/b9/10/00/ali-zeidan-2.jpg,Tripoli,sm,"libya_lebanon_jamaica_united states_italy_bolivia, plurinational state of",True,libya,1,libya,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00120.jsonl.gz-9152509.jpg
00117.jsonl.gz-14445898,"People prepare as they walk through the main lobby of the Rixos hotel in Tripoli, Libya, Sunday, Aug. 21, 2011. Gunfire has erupted all around the hotel which houses the state TV, the Libyan government spokesman and the international media.(AP Photo/Dario Lopez-Mills) / AP",https://s.hdnux.com/photos/47/34/05/10338682/5/920x920.jpg,Tripoli_Libya,sm,"libya_lebanon_jamaica_united states_italy_bolivia, plurinational state of",True,libya,1,libya,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00117.jsonl.gz-14445898.jpg
00056.jsonl.gz-6994852,Suite Absolute Hotel,"https://foto.hrsstatic.com/fotos/0/3/545/350/80/000000/http%3A%2F%2Ffoto-origin.hrsstatic.com%2Ffoto%2F6%2F9%2F5%2F9%2F695991%2F695991_su_11963958.jpg/yO5DsXQKuD1%2BkWYGGCGbtg%3D%3D/5605,3737/6/Absolute_Hotel-Astana-Suite-4-695991.jpg",,,no,False,no,1,lithuania,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00056.jsonl.gz-6994852.jpg
00114.jsonl.gz-1119472,Palanga Spa Design Hotel,https://www.baltmadmc.com:443/media/images/products/1379.jpg,palanga,,no,False,no,1,lithuania,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00114.jsonl.gz-1119472.jpg
00022.jsonl.gz-6122784,"Exterior of a hotel in the downtown Vilnius city, Lithuania. Stock Photos",https://images.pond5.com/exterior-hotel-downtown-vilnius-city-photo-051452142_iconm.jpeg,Lithuania,sm,lithuania,False,lithuania,1,lithuania,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00022.jsonl.gz-6122784.jpg
00007.jsonl.gz-3651900,Best Western Plus Grand Hotel Victor Hugo in Luxembourg,"https://images.ixigo.com/image/upload/hotel/c_fill,w_220,h_220/best-western-plus-grand-hotel-victor-hugo-luxembourg-image-53a9a469e4b0ae85671b84b2",Luxembourg,sm,greece_luxembourg,True,luxembourg,1,luxembourg,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00007.jsonl.gz-3651900.jpg
00102.jsonl.gz-17490474,Melia Hotel Luxembourg Suite,http://www.cfmedia.vfmleonardo.com/imageRepo/1/0/25/531/955/H8D19H04_P.jpg,Melia,sm,"chad_cameroon_chile_spain_south sudan_congo, the democratic republic of the_united states_italy_norway_malaysia",True,luxembourg,1,luxembourg,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00102.jsonl.gz-17490474.jpg
00105.jsonl.gz-14413319,Luxury Hotel LUXEMBOURG Sofitel Luxembourg Le Grand Ducal,https://www.ahstatic.com/photos/5555_smfh_00_p_2560x1440.jpg,luxembourg sofitel luxembourg le,,no,False,no,1,luxembourg,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00105.jsonl.gz-14413319.jpg
00057.jsonl.gz-17433043,The Venetian Macao Resort Hotel,https://media-cdn.tripadvisor.com/media/photo-s/01/ea/d8/2c/the-venetian-macao-resort.jpg,,,no,False,no,1,macao,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00057.jsonl.gz-17433043.jpg
00024.jsonl.gz-12240929,"Sheraton Grand Macao Hotel, Cotai Central : Overrated: Deluxe room is anything but.",https://media-cdn.tripadvisor.com/media/photo-s/06/72/b8/12/overrated-deluxe-room.jpg,"hotel, cotai : overrated: but.",,no,False,no,1,macao,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00024.jsonl.gz-12240929.jpg
00091.jsonl.gz-6197867,"MACAO, CHINA - OCT 21 : The night light of Cotai island Macao with the Studio City, the large hotel and casino in Macao on October 21 2017.",https://image.shutterstock.com/image-photo/macao-china-oct-21-night-260nw-759982420.jpg,Cotai_Macao_Macao,sm,"macao_philippines_china_taiwan, province of china",True,macao,1,macao,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00091.jsonl.gz-6197867.jpg
00041.jsonl.gz-14256615,"Vanila Hotel & Spa, Nosy Be",https://img.directbooking.ro/getimage.ashx?w=220&h=165&file=hb$Hb_0d1543a9-7ec5-4485-a79f-58ddd78c61bc.jpg,Nosy Be,trf,madagascar,False,madagascar,1,madagascar,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00041.jsonl.gz-14256615.jpg
00006.jsonl.gz-11886020,Photo of package Madagascar - Nosy Be - 3* Vanila Hotel & Spa - 7 Nights,https://computravel.co.za/uploads/packages/medium/299-1534261789-madagascar-nosy-be-3-vanila-hotel-and-spa-7-nights.jpg,- - 3* vanila & - 7,,no,False,no,1,madagascar,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00006.jsonl.gz-11886020.jpg
00077.jsonl.gz-6484756,Photo of Hotel Le Pacifique Antananarivo,http://media-cdn.tripadvisor.com/media/photo-s/01/bc/3c/18/hotel-le-pacifique-thumbnail.jpg,le pacifique antananarivo,,no,False,no,1,madagascar,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00077.jsonl.gz-6484756.jpg
00111.jsonl.gz-10530966,Top sights in Malawi Africa - beautiful sunset hotel view,"https://static.wixstatic.com/media/9e4501_2a83f0ff5b1344c388da5d067f6495f1~mv2.jpg/v1/fill/w_323,h_215,q_86/9e4501_2a83f0ff5b1344c388da5d067f6495f1~mv2.jpg",Malawi Africa,sm,no,False,no,1,malawi,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00111.jsonl.gz-10530966.jpg
00072.jsonl.gz-12970298,Just In Shire Highlands Hotel Closed Malawi 24 All The Latest News,https://malawi24.com/wp-content/uploads/2016/04/Shire-Highlands-Hotel.jpg,Malawi,trf,malawi_zambia_malaysia,True,malawi,1,malawi,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00072.jsonl.gz-12970298.jpg
00080.jsonl.gz-15546108,"Mangochi, Malawi: Cottages at hotel",https://media-cdn.tripadvisor.com/media/photo-s/01/64/2a/48/mangochi.jpg,Mangochi,sm,malawi,False,malawi,1,malawi,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00080.jsonl.gz-15546108.jpg
00102.jsonl.gz-828837,"Main entrance to colonial era Tudor style bungalow cottage now a hotel Cameron Highlands Malaysia. Cameron Highlands, Malaysia - June 8, 2017: The main entrance stock photography",https://thumbs.dreamstime.com/b/main-entrance-to-colonial-era-tudor-style-bungalow-cottage-now-hotel-cameron-highlands-malaysia-cameron-highlands-malaysia-june-120929132.jpg,"Malaysia_Malaysia - June 8, 2017:",sm,thailand_malaysia,True,malaysia,1,malaysia,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00102.jsonl.gz-828837.jpg
00044.jsonl.gz-2116968,Kinderpool Hotel Upgrade Langkawi,https://d2apfiq5l6s7zf.cloudfront.net/wp-content/uploads/sites/91/2015/06/langkawi-hotel-upgrade-pool.jpg,Langkawi,md,malaysia,False,malaysia,1,malaysia,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00044.jsonl.gz-2116968.jpg
00044.jsonl.gz-5512342,"Goldsands Hotel Langkawi, hotel in Kuah",https://cf.bstatic.com/xdata/images/hotel/square200/179988071.jpg?k=b70d590cca9ee9766f305b0f8d9f9f9c37529379b65aabf466b819bfa3b1fd94&o=,Kuah,trf,malaysia,False,malaysia,1,malaysia,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00044.jsonl.gz-5512342.jpg
00065.jsonl.gz-959159,"The W Hotel, Maldives",https://i.pinimg.com/736x/35/ef/0f/35ef0ff5b6e00d5910e71bb00330764d--w-hotel-swimmingpools.jpg,Maldives,sm,maldives,False,maldives,1,maldives,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00065.jsonl.gz-959159.jpg
00037.jsonl.gz-6101012,Triton Beach Hotel And Spa At Maafushi,https://cdn.quick-sell.ro/5e502683c8d4f10576e083aaf44e69c2/https:/i.travelapi.com/hotels/17000000/16590000/16581700/16581643/4d7438a6_b.jpg,maafushi,,no,False,no,1,maldives,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00037.jsonl.gz-6101012.jpg
00018.jsonl.gz-2217794,할리데이 아일랜드 리조트 앤드 스파(Holiday Island Resort & Spa) Hotel Thumbnail Image 13 - Guestroom,https://i.travelapi.com/hotels/3000000/2990000/2983200/2983164/8e28fdb5_z.jpg,할리데이 아일랜드 리조트 앤드 스파(holiday & spa) 13 - guestroom,,no,False,no,1,maldives,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00018.jsonl.gz-2217794.jpg
00117.jsonl.gz-6926046,It also invested into hotel chain Azalai which the CDC's own website made clear owns five-star hotels (The Bamako in Mali pictured),https://i.dailymail.co.uk/1s/2020/07/20/10/30968374-8540177-image-a-3_1595235889589.jpg,Bamako_Mali,trf,"tanzania, united republic of_guinea_congo, the democratic republic of the_zimbabwe_burkina faso_china_mozambique_sierra leone_congo_senegal_pakistan_india_myanmar_kenya_taiwan, province of china_belarus_sweden_indonesia_nigeria_cameroon_mali_central african republic_liberia_nepal",True,mali,1,mali,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00117.jsonl.gz-6926046.jpg
00012.jsonl.gz-593895,"""""""Tight security surrounds Malian  President Ibrahim Boubacar Keita as he visits the Radisson Blu hotel in Bamako, Mali, Saturday, Nov. 21, 2015. Malian security forces were hunting """"""""more than three"""""""" suspects after a brazen assault on a luxury hotel in the capital that killed 20 people plus two assailants, an army commander said Saturday. (AP Photo/Jerome Delay)""""""",https://static.seattletimes.com/wp-content/uploads/2015/11/9796de947556440c85b86e317c2d67cc-780x520.jpg,Bamako,sm,burkina faso_mali_senegal,True,mali,1,mali,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00012.jsonl.gz-593895.jpg
00067.jsonl.gz-590640,"Radisson Blu Hotel, Bamako : Swimming Pool",https://media-cdn.tripadvisor.com/media/photo-s/01/84/b9/b2/swimming-pool.jpg,Bamako,trf,burkina faso_mali_senegal,True,mali,1,mali,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00067.jsonl.gz-590640.jpg
00124.jsonl.gz-3030951,Malta - MARINA HOTEL AT CORINTHIA B. RESORT,http://data5.merlinx.pl/T320/TRAD/TRAD-EUMLMC-0.jpg,Malta,sm,netherlands_bosnia and herzegovina_malta_australia_croatia_austria_latvia_cuba_united states_germany_poland_india_romania_montenegro_tunisia_türkiye_brazil_south africa_colombia_portugal_nepal,True,malta,1,malta,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00124.jsonl.gz-3030951.jpg
00031.jsonl.gz-15159535,Qawra Palace Hotel: Mini Golf,https://etcdn.net/thumbnails/31255/it-qawra-hotel-qawra-palace-4-stelle-5044e.jpg,qawra hotel: mini,,no,False,no,1,malta,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00031.jsonl.gz-15159535.jpg
00074.jsonl.gz-1120213,"Kalkara, viewed from the British Hotel, Valletta.",http://www.eveandersson.com/photos/malta/kalkara-viewed-from-valletta-british-hotel-2-large.jpg,Kalkara,sm,malta,False,malta,1,malta,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00074.jsonl.gz-1120213.jpg
00047.jsonl.gz-8041823,"SUNSET HOTEL, hotel in Nouakchott",https://cf.bstatic.com/xdata/images/hotel/270x200/191062097.jpg?k=40b6f5121895965e073b82878481ab08f89d200fc341c57ce7f2b75c8fb34101&o=,Nouakchott,trf,mauritania,False,mauritania,1,mauritania,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00047.jsonl.gz-8041823.jpg
00095.jsonl.gz-2928582,"Apparts Hotel Esma in Nouadhibou, Mauritania from 97$, photos, reviews - zenhotels.com guestroom photo 5",https://cdn.ostrovok.ru/t/240x240/second/d0/0d/d00dfaa30de29272a6ce6d8f9af631bc8d13fb9b.jpeg,Nouadhibou_Mauritania,sm,mauritania,False,mauritania,1,mauritania,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00095.jsonl.gz-2928582.jpg
00033.jsonl.gz-13031838,Le Victoria Hotel Mauritius – A charming  resort in Mauritius,https://i0.wp.com/justelite.com/wp-content/uploads/2018/07/MUVPOS1Dad17.jpg?resize=1000%2C640&ssl=1,Mauritius,trf,mauritius_south africa,True,mauritius,1,mauritius,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00033.jsonl.gz-13031838.jpg
00116.jsonl.gz-1480804,"Hotel Entrance Night - The Grand Mauritian Resort & Spa, Mauritius, Ile Maurice",https://farm3.static.flickr.com/2654/4130918170_c1a7c27e6a.jpg,Mauritius_Ile Maurice,trf,mauritius_south africa,True,mauritius,1,mauritius,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00116.jsonl.gz-1480804.jpg
00110.jsonl.gz-4003715,The Domain Hotel & Spa,https://imgsrv2.aramcoexpats.com/sponsors/travel/th_The-Domain_001.jpg,&,,no,False,no,1,mauritius,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00110.jsonl.gz-4003715.jpg
00037.jsonl.gz-12870516,Photo of Heaven at the Hard Rock Hotel Riviera Maya,http://media-cdn.tripadvisor.com/media/photo-l/06/a7/14/35/heaven-at-the-hard-rock.jpg,riviera,,no,False,no,1,mexico,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00037.jsonl.gz-12870516.jpg
00058.jsonl.gz-4371326,Hotel Fairfield Inn By Marriott Monterrey Aeropuerto,https://cdn.atrapalo.com/hoteles/picture/l/336/2/8/392453734.jpg,Aeropuerto,md,colombia_spain_costa rica_mexico,True,mexico,1,mexico,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00058.jsonl.gz-4371326.jpg
00125.jsonl.gz-14690113,"Homes for Rent/Lease in Isla Dorada, Cancun Hotel Zone, Quintana Roo $55,000 monthly",https://mediavault.point2.com/p2a/listing/740c/0d33/0b11/d55b7bc12f9b078d70fc/w210h157.jpg,Isla Dorada_Cancun Hotel Zone_Quintana Roo,trf,united states_mexico,False,mexico,1,mexico,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00125.jsonl.gz-14690113.jpg
00126.jsonl.gz-15938966,Photo of Nobil Luxury Boutique Hotel Chisinau,http://media-cdn.tripadvisor.com/media/photo-s/04/5f/09/9f/exterior.jpg,nobil boutique chisinau,,no,False,no,1,moldova,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00126.jsonl.gz-15938966.jpg
00075.jsonl.gz-7801901,"Hotel Cosmos, the USSR patrimony in the heart of Chisinau",https://img.itinari.com/pages/images/original/737e6e8f-6770-439f-aea1-c8102687707c-istock-998422108.jpg?ch=DPR&dpr=1&w=216&h=140&fit=crop&s=4b397bf490c876020fbff848e1a71a39,USSR,sm,russia,False,russia,1,moldova,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00075.jsonl.gz-7801901.jpg
00040.jsonl.gz-17999590,"Room in the apart - hotel in the center of Chisinau, Monolocale, 003",https://static-new.dobovo.com/img/apts/168/16850/16850_186384_300x0.jpg,"Chisinau, Monolocale",sm,no,False,no,1,moldova,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00040.jsonl.gz-17999590.jpg
00096.jsonl.gz-10646471,Ayanchin hotel ulaanbaatar comparer les offres for Comparer les hotels,https://edge.media.datahc.com/HI411677647.jpg,Ayanchin_ulaanbaatar,trf,no,False,no,1,mongolia,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00096.jsonl.gz-10646471.jpg
00019.jsonl.gz-13927648,Pick up Chingis Khaan Airport to Drop off hotel in Ulaanbaatar,https://media.tacdn.com/media/attractions-splice-spp-674x446/07/ae/5e/26.jpg,Ulaanbaatar,sm,no,False,no,1,mongolia,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00019.jsonl.gz-13927648.jpg
00043.jsonl.gz-12356207,"The tallest building in Mongolia, The Blue Sky Tower, houses luxury office and hotel spaces and signifies the rapid pace of building in Ulaanbaator.",https://bchspilgrim.files.wordpress.com/2017/06/2016-07-02-14-00-46.jpg?w=334&h=334&crop=1,Mongolia_Ulaanbaator,sm,mongolia_philippines_canada,True,mongolia,1,mongolia,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00043.jsonl.gz-12356207.jpg
00027.jsonl.gz-5162604,"View of the Porto Montenegro marina in Tivat, yachts and boats at the pier, hotel complex 76356013",https://t.pimg.jp/icon/076/356/013/76356013.jpg,Porto Montenegro_Tivat,sm,montenegro,False,montenegro,1,montenegro,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00027.jsonl.gz-5162604.jpg
00094.jsonl.gz-3011424,"Hotel Splendid Becici in Montenegro is a 5 star resort on the Budva Riviera. Find out everything you need to know, including the #1 guest complaint, before you book.",https://www.montenegropulse.com/images/Hotel-Splendid-Becici-Pin.jpg,Montenegro,sm,"guatemala_paraguay_montenegro_colombia_costa rica_north macedonia_mexico_el salvador_brazil_chile_peru_venezuela, bolivarian republic of_cuba_philippines_nicaragua_bolivia, plurinational state of_portugal",True,montenegro,1,montenegro,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00094.jsonl.gz-3011424.jpg
00111.jsonl.gz-7431910,"BUDVA, MONTENEGRO - JULY 17, 2011: Modern hotel lobby with armchairs and glass steps in contemporary style, Budva, Montenegro. - stock photo",https://thumb7.shutterstock.com/image-photo/stock-photo-budva-montenegro-july-modern-hotel-lobby-with-armchairs-and-glass-steps-in-450w-317274911.jpg,MONTENEGRO_Montenegro,sm,"guatemala_paraguay_montenegro_colombia_costa rica_north macedonia_mexico_el salvador_brazil_chile_peru_venezuela, bolivarian republic of_cuba_philippines_nicaragua_bolivia, plurinational state of_portugal",True,montenegro,1,montenegro,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00111.jsonl.gz-7431910.jpg
00073.jsonl.gz-9044643,Hotel Atlas Asni: Night view,https://media-cdn.tripadvisor.com/media/photo-s/05/68/89/cb/hotel-atlas-asni.jpg,asni:,,no,False,no,1,morocco,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00073.jsonl.gz-9044643.jpg
