id,text,url,processed_gpe,predicted_model,heirarchical_without_sm_geonames,more_flag_h,mixtral_spacy,svm_1,mixtral,local_path
00112.jsonl.gz-15687433,"LuxeGetaways - Luxury Travel - Luxury Travel Magazine - Luxe Getaways - Luxury Lifestyle - Luxury Villa Rentals - Affluent Travel - Casa Palopo - Carretera a San Antonio Palopó, Guatemala - Bedroom with a view",https://i1.wp.com/luxegetaways.com/wp-content/uploads/2017/08/CasaPalopo_Room7-e1503174499868.jpg?w=182&,San Antonio Palopó,sm,guatemala,False,guatemala,1,guatemala,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00112.jsonl.gz-15687433.jpg
00049.jsonl.gz-1717152,"Guatemala City, Guatemala (josewolff) Tags: plaza old city white classic blanco lamp de table landscape volcano hotel noche bed bedroom agua interior guatemala room 4 picture paisaje pillows pillow blanca frame marco z lampara viejo cuarto zona mesa pintura clasico cabecera cuadro volcan lamparas guatemalteco hotelplaza almohadas volcandeagua",https://farm3.static.flickr.com/2191/2176697839_e3a51ce4da_m.jpg,Guatemala City_Guatemala_noche_hotelplaza,sm,"colombia_guatemala_spain_french guiana_bonaire, sint eustatius and saba_dominican republic_cuba_costa rica_italy",True,guatemala,1,guatemala,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00049.jsonl.gz-1717152.jpg
00008.jsonl.gz-1469784,Hostal el Calvario - Cobán - Bedroom,https://content.r9cdn.net/rimg/kimg/b9/39/811cac23-5a5d5534-0.jpg?width=335&height=268&crop=true,hostal calvario - cobán -,,no,False,no,1,guatemala,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00008.jsonl.gz-1469784.jpg
00003.jsonl.gz-7626243,wall ls in bedroom bedroom simple girly rooms for two guyanaculturalassociation,http://t0.gstatic.com/images?q=tbn:ANd9GcSNNe6t69yqSaJvRIrbRJMXXNsxGGS5UgIrdZWebgqx_4d_-xUhQA,ls rooms guyanaculturalassociation,,no,False,no,1,guyana,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00003.jsonl.gz-7626243.jpg
00123.jsonl.gz-11764341,Les Cayes 5 Bedroom with pool and A/C,https://a0.muscache.com/im/pictures/022747a2-9657-48eb-a78a-90f64ca921a1.jpg?aki_policy=large,cayes 5 a/c,,no,False,no,1,haiti,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00123.jsonl.gz-11764341.jpg
00041.jsonl.gz-504683,Les Cayes 5 Bedroom with pool and A/C,https://a0.muscache.com/im/pictures/022747a2-9657-48eb-a78a-90f64ca921a1.jpg?im_w=720,cayes 5 a/c,,no,False,no,1,haiti,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00041.jsonl.gz-504683.jpg
00055.jsonl.gz-14019335,"Two-Bedroom Villa with Garden View Infinity Bay, Spa & Beach Resort",https://q-xx.bstatic.com/xdata/images/hotel/max300/34366384.jpg?k=6a72392fefab071272843f4c4ee3532ab32b06127c8139ce4b79b4d9b1f1ebae&amp;amp;o=,"two-bedroom bay, &",,no,False,no,1,honduras,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00055.jsonl.gz-14019335.jpg
00046.jsonl.gz-15702512,"The first floor bedroom of our lodge overlooking the Pico Bonito National Park near La Ceiba, Honduras. I forgot to get a picture of the penthouse suite.",https://photos.smugmug.com/Travel/Honduras-2007/i-TMHKWzJ/0/31ca75fe/S/_MG_0038-S.jpg,La Ceiba_Honduras,sm,"colombia_guatemala_mexico_argentina_nicaragua_el salvador_philippines_honduras_united states_costa rica_bolivia, plurinational state of_venezuela, bolivarian republic of_ecuador_dominican republic_puerto rico_cuba_panama_chile",True,honduras,1,honduras,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00046.jsonl.gz-15702512.jpg
00103.jsonl.gz-17851079,"Gorgeous 2 bedroom with balcony | Rental | 321 Des Voeux Road West | Western District Hong Kong, Rental HK$ 32,000/ month",https://n.oneday.com.hk/im/xpZUKdjkLyw.jpg,Hong Kong,sm,mexico_hong kong_canada,True,hong kong,1,hong kong,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00103.jsonl.gz-17851079.jpg
00092.jsonl.gz-956353,2 Bedroom Apartment/Flat for Sale in Mid Levels - West | Euston Court 豫苑 Sales Listings,https://n.oneday.com.hk/im/rxpoLgwRYkj.png,2 apartment/flat levels - | euston 豫苑 sales listings,,no,False,no,1,hong kong,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00092.jsonl.gz-956353.jpg
00098.jsonl.gz-5442101,"HK$ 33,000/ month, Roc Ye Court Western District | 3 Bedroom Family Unit for Rent at Roc Ye Court",https://n.oneday.com.hk/im/iLVwSCmJJki.jpg,"hk$ 33,000/ month, | 3",,no,False,no,1,hong kong,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00098.jsonl.gz-5442101.jpg
00007.jsonl.gz-16966861,pink - Glamour - Bedroom  - by kiscsitty,https://rs-rooms-cdn.floorplanner.com/rooms/images/thumbs/480/0Rk-nA-9IjADo6Jg.jpg,- - - kiscsitty,,no,False,no,1,hungary,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00007.jsonl.gz-16966861.jpg
00057.jsonl.gz-17432342,narrow bedroom pannonia available for rental,http://tse4.mm.bing.net/th?id=OIP.I7W3P33oEAGAPQJrcQx2MAHaKE,pannonia,sm,hungary_australia,True,hungary,1,hungary,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00057.jsonl.gz-17432342.jpg
00098.jsonl.gz-6761509,Brand New Fully Furnished  Bedroom Apartment On Corvin Promenade - Furnished two bedroom apartments,http://t0.gstatic.com/images?q=tbn:ANd9GcTPMXfhi6X9Ne2ToRy9YfVGN4z7i7nRd_xKOiRMTu6KHQuYPjeI,corvin - apartments,,no,False,no,1,hungary,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00098.jsonl.gz-6761509.jpg
00106.jsonl.gz-16738273,Shapes of Iceland - Poster - Bedroom,https://images.photowall.com/products/54415.jpg?interior[image]=room20_poster_landscape&interior[type]=poster&primary_area[x]=53.000&primary_area[y]=35.357&w=2000&q=80,Iceland,trf,iceland_south africa_united states,True,iceland,1,iceland,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00106.jsonl.gz-16738273.jpg
00077.jsonl.gz-15306052,Shapes of Iceland - Canvas print - Bedroom,https://images.photowall.com/interiors/54415/landscape/painting/room20.jpg?w=2000&q=80,Iceland,trf,iceland_south africa_united states,True,iceland,1,iceland,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00077.jsonl.gz-15306052.jpg
00095.jsonl.gz-10699952,Or Bedroom Falls Iceland - Mystikz Gaming,https://cdn.shopify.com/s/files/1/1127/1928/products/HTB1tspCSVXXXXaxXpXXq6xXFXXXH_grande.jpg?v=1546031784,Iceland,trf,iceland_south africa_united states,True,iceland,1,iceland,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00095.jsonl.gz-10699952.jpg
00003.jsonl.gz-9659050,Modern bedroom with wooden designed wall and wardrobe by - Interior design for bedroom in india ...,https://res.cloudinary.com/urbanclap/image/upload/t_medium_res_portfolio_medium/images/5837f18825557a5117d7fce4/1489734226709-f6699a304cfd4c5433f5310004619927.jpeg,india,sm,"el salvador_south africa_moldova, republic of_philippines_norway_india_gambia_afghanistan_mozambique_united states_chile",True,india,1,india,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00003.jsonl.gz-9659050.jpg
00001.jsonl.gz-13988502,Best Interior Designs For Home by Indian Middle Class Bedroom Designs Homelivings Decor Ideas,http://tse2.mm.bing.net/th?id=OIP.BoGv9nllhV6sWj65H7u1igHaFm,designs designs homelivings decor ideas,,no,False,no,1,india,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00001.jsonl.gz-13988502.jpg
00021.jsonl.gz-15693274,Bedroom Image of Boys PG Accomadation Available In Malviya Nagar in Malviya Nagar,https://is1-3.housingcdn.com/01c16c28/3b142f885855806054d3fc2135d50ab4/v0/medium/3_rk_-for-rent-malviya_nagar-New+Delhi-bedroom.jpg,Malviya Nagar_Malviya Nagar,trf,no,False,no,1,india,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00021.jsonl.gz-15693274.jpg
00036.jsonl.gz-13346063,graues boxspringbett borneo mit gestepptem kopfteil. Black Bedroom Furniture Sets. Home Design Ideas,https://www.betten.de/bilder/boxspringbett-borneo-grau-anthrazit-gestepptes-kopfteil-1600.jpg,graues boxspringbett mit gestepptem kopfteil. sets. ideas,,no,False,no,1,indonesia,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00036.jsonl.gz-13346063.jpg
00048.jsonl.gz-9520817,"Twin Bedroom - Canggu Beachside Villas - Canggu, Bali",https://www.vilondo.com/wp-content/uploads/2019/02/bali-canggu-beachside-villas-31.jpg,Canggu_Bali,trf,"central african republic_spain_mali_malaysia_papua new guinea_south africa_india_gambia_sierra leone_china_south sudan_nepal_congo, the democratic republic of the_israel_switzerland_norway_bhutan_ukraine_taiwan, province of china_ghana_bangladesh_sudan_armenia_nigeria_cameroon_mozambique_pakistan_congo_greece_philippines_indonesia_iceland_liberia_senegal_georgia_uganda_chad_zimbabwe_belarus",True,indonesia,1,indonesia,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00048.jsonl.gz-9520817.jpg
00032.jsonl.gz-17951781,Bedroom 2 Apartemen Bassura City Apartment,https://jendela360.com/gallery/unit/bedroom-25e44c19eadd3e.jpg,Bassura City,trf,no,False,no,1,indonesia,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00032.jsonl.gz-17951781.jpg
00070.jsonl.gz-6772559,"This Persian-inspired bedroom from Projek F is highly sophisticated. The leather headboard and Persian art are dark almost fragrant, begging for you to turn off the lights.",https://i.pinimg.com/236x/a1/3f/96/a13f96a3192aee7e9616fd2c9d76184c.jpg,"persian-inspired projek sophisticated. fragrant, lights.",,no,False,no,1,iran,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00070.jsonl.gz-6772559.jpg
00089.jsonl.gz-4132472,Kids Room Paint Colors Bedroom Photos Iranews Pretty Pink Designs For Teenage Girls Round Pulse Facebook,https://t0.gstatic.com/images?q=tbn:ANd9GcRnUhPo61I7-nE0lSEtfgMihpYSqNaAEPlkzec6mgwHdzgu_VX5,photos iranews designs girls facebook,,no,False,no,1,iran,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00089.jsonl.gz-4132472.jpg
00017.jsonl.gz-11622018,kids room paint colors bedroom photos iranews pretty pink designs,http://t0.gstatic.com/images?q=tbn:ANd9GcQc1SKyaPG79J5VOeh81z3zSOxKwwaypWnjTus9r7J0F6BAn6RUdg,photos iranews designs,,no,False,no,1,iran,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00017.jsonl.gz-11622018.jpg
00079.jsonl.gz-4299209,Single bedroom in Kut,https://a0.muscache.com/im/pictures/284bddb0-cd4a-4c98-8b74-7a3bfc1ec35c.jpg?aki_policy=large,Kut,md,russian federation_kazakhstan_malaysia_indonesia_india_serbia_croatia_armenia_ukraine_south sudan_nepal_pakistan,True,iraq,1,iraq,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00079.jsonl.gz-4299209.jpg
00119.jsonl.gz-6259544,"- 5 Bedroom Estate with Tilapia Pond, Fruit Trees and Mesopotamian Gardens",https://s3.amazonaws.com/propertybase-clients/00Dd0000000donbEAA/a0C3o00000zKH7p/nnmmut39r/thumbnail/SI054%20-%20%2833%29.jpg,Tilapia Pond,md,no,False,no,1,iraq,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00119.jsonl.gz-6259544.jpg
00043.jsonl.gz-12941363,Single bedroom 15 minute walk from town centre - Drogheda - House,https://a0.muscache.com/im/pictures/2c483df9-99fd-4050-95e5-844e89a32e3d.jpg?aki_policy=x_medium,Drogheda,lg,ireland,False,ireland,1,ireland,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00043.jsonl.gz-12941363.jpg
00095.jsonl.gz-4934484,Our bedroom at Ballymaloe House,https://s3.amazonaws.com/ah.cms/images/ballymaloe-bedroom-ireland-luxury-hotel.jpg,ballymaloe,,no,False,no,1,ireland,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00095.jsonl.gz-4934484.jpg
00070.jsonl.gz-5284634,Double ensuite bedroom - Tallaght,https://a0.muscache.com/im/pictures/b2251cf9-e309-4bfc-90b0-01241f8deac1.jpg?aki_policy=large,Tallaght,trf,ireland,False,ireland,1,ireland,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00070.jsonl.gz-5284634.jpg
00047.jsonl.gz-8718986,"""<p>***THE JAFFA HOTEL, ISRAEL***<p> <p>Minimalism is the order of the day here at [The Jaffa Hotel](https://www.homestolove.com.au/the-jaffa-hotel-hospital-conversion-19300|target=""""_blank"""") in Israel, where each bedroom has been styled to allow the former hospital's architectural features shine. Custom furniture was built for each room, which vary in shape and size. Floating beds and six-metre-high ceilings will certainly elevate your spirit.<p> <p>**For bookings and information, visit [The Jaffa Hotel](https://www.thejaffahotel.com/",https://d3lp4xedbqa8a5.cloudfront.net/s3/digital-cougar-assets/homes/2018/11/05/1541371931347_bedroomportrait.jpg?width=640&amp;height=&amp;mode=crop&amp;anchor=topcenter&amp;quality=75?width=690&amp;height=&amp;mode=crop&amp;quality=75,Israel,sm,"colombia_guatemala_mexico_nicaragua_philippines_indonesia_angola_bolivia, plurinational state of_finland_israel_peru_mozambique_puerto rico_united states",True,israel,1,israel,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00047.jsonl.gz-8718986.jpg
00004.jsonl.gz-11644809,"The Bistro, Famous Beaches, Fine Dining, Hotel Offers, Classic Style, Tel Aviv, Bedroom, Table, Furniture",https://i.pinimg.com/236x/94/42/5f/94425f4ba31270cc33d9267250efda86.jpg,Tel Aviv_Bedroom,sm,israel_australia,True,israel,1,israel,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00004.jsonl.gz-11644809.jpg
00111.jsonl.gz-1225795,Contemporary Cottage Designs by Modern Master Bedroom Design Single Story Modern Cottage In Israel,http://t0.gstatic.com/images?q=tbn:ANd9GcR66Q6xW5e17lI2uQvMa5f9HBDiMiMPS9mEP_704irECrDkVot_RA,Israel,sm,"colombia_guatemala_mexico_nicaragua_philippines_indonesia_angola_bolivia, plurinational state of_finland_israel_peru_mozambique_puerto rico_united states",True,israel,1,israel,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00111.jsonl.gz-1225795.jpg
00062.jsonl.gz-17653987,Double Bedroom Villa Lake Como,https://targetlakecomo.com/wp-content/uploads/2017/09/Double-Bedroom-Villa-Lake-Como-150x110.jpg,Villa Lake,lg,no,False,no,1,italy,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00062.jsonl.gz-17653987.jpg
00017.jsonl.gz-6137950,Elegant frescoed bedroom in Renaissance villa,https://www.ariannandfriends.com/wp-content/uploads/2016/02/pierluigi-villa-bedroom-800x450.jpg,frescoed,,no,False,no,1,italy,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00017.jsonl.gz-6137950.jpg
00104.jsonl.gz-606369,Double bedroom with red curtains and blue carpet at the Grand Hotel Sitea Turin,"https://expressions-images.imgix.net/destination/italy/cities/turin/grand-hotel-sitea-exh427/grand-hotel-sitea-turin-standard-double.jpg?w=741&h=434&fit=crop&crop=entropy&auto=format,compress,enhance?w=414&h=255&fit=crop&crop=entropy&auto=format,compress",Turin,md,colombia_spain_mexico_honduras_haiti_ireland_canada_united states_italy,True,italy,1,italy,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00104.jsonl.gz-606369.jpg
00076.jsonl.gz-17975483,Royalton - A Perfect Blend of Classic and Contemporary Design contemporary-bedroom,https://st.hzcdn.com/simgs/pictures/bedrooms/royalton-a-perfect-blend-of-classic-and-contemporary-design-clifton-leung-design-workshop-cldw-com-hk-img~f62199540f3499db_4-6144-1-2aae771.jpg,royalton - contemporary-bedroom,,no,False,no,1,jamaica,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00076.jsonl.gz-17975483.jpg
00004.jsonl.gz-6743453,the master bedroom featuring a private balcony overlooking the caribbean sea,https://www.jmbelizetravel.com/wp-content/uploads/2019/11/VILLA-WATINA-min-850x566.jpg,featuring overlooking,,no,False,no,1,jamaica,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00004.jsonl.gz-6743453.jpg
00038.jsonl.gz-12435028,Master Bedroom Kingston 51 best bedroom furniture images on pinterest | bedroom furniture,https://i.pinimg.com/736x/27/45/77/2745777603c6641e8f301d6890956bc9--bedroom-sets-master-bedrooms.jpg,Kingston,trf,jamaica_new zealand_philippines_norfolk island_australia_turks and caicos islands_south africa_canada_united kingdom_guyana_ireland_zimbabwe_united states,True,jamaica,1,jamaica,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00038.jsonl.gz-12435028.jpg
00028.jsonl.gz-279961,Bedroom japanese bed for modern japanese style bedroom - Modern japanese bedroom furniture ...,https://i.pinimg.com/originals/00/ef/71/00ef711fa8141894daf4e073b000d2aa.jpg,- ...,,no,False,no,1,japan,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00028.jsonl.gz-279961.jpg
00031.jsonl.gz-5397951,"Yanagi House Twin Bedroom Area | Hirafu, Niseko",https://www.ministryofvillas.com/wp-content/uploads/2017/05/niseko-yanagihouse-23.jpg,Hirafu,sm,japan,False,japan,1,japan,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00031.jsonl.gz-5397951.jpg
00002.jsonl.gz-17985949,japanese inspired bedroom designs collection beautiful japanese,http://t3.gstatic.com/images?q=tbn:ANd9GcRR5tDm4VLaakhihUgZw5OCd1ngfbAuJHlxdkpn0AmA4VQ6Tt2GpQ,designs,,no,False,no,1,japan,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00002.jsonl.gz-17985949.jpg
00038.jsonl.gz-10197578,Perfect 2 bedroom House in Petra / Wadi Musa - Petra / Wadi Musa vacation rentals,https://tap1.fkimg.com/media/vr-splice-l/04/92/50/36.jpg,Petra,sm,spain_greece_mexico_south africa_indonesia_jordan_india_cyprus_romania_bulgaria_zimbabwe_israel_united states,True,jordan,1,jordan,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00038.jsonl.gz-10197578.jpg
00017.jsonl.gz-8106384,"Amazing one Bedroom Apartment in Amman,Elwebdah 6",https://media-cdn.tripadvisor.com/media/vr-splice-l/0a/92/4f/a6.jpg,Amman_Elwebdah,sm,jordan_zimbabwe,True,jordan,1,jordan,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00017.jsonl.gz-8106384.jpg
00069.jsonl.gz-8901948,Jordan Interiors // Modern Eclectic Virtual Interior Design // Modern Boho Bedroom,https://images.squarespace-cdn.com/content/v1/5900f3acb8a79b4d681bc627/1504804741056-Q0VMZWHN05WA6L4KLQZ5/ke17ZwdGBToddI8pDm48kMXRibDYMhUiookWqwUxEZ97gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z4YTzHvnKhyp6Da-NYroOW3ZGjoBKy3azqku80C789l0luUmcNM2NMBIHLdYyXL-Jww_XBra4mrrAHD6FMA3bNKOBm5vyMDUBjVQdcIrt03OQ/Jordan+Interiors+%2F%2F+Modern+Eclectic+Virtual+Interior+Design+%2F%2F+Modern+Boho+Bedroom,interiors // //,,no,False,no,1,jordan,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00069.jsonl.gz-8901948.jpg
00008.jsonl.gz-1507248,"One bedroom apartment, Almaty",https://www.apartamenty.kz/images/big/apartments/24055/almaty_kvartiry_posutochno_24055_11471325885.jpg,Almaty,trf,kazakhstan_kyrgyzstan,True,kazakhstan,1,kazakhstan,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00008.jsonl.gz-1507248.jpg
00068.jsonl.gz-1077034,Makeover Bedroom - download before and after bedroom makeovers astana apartments com,http://t0.gstatic.com/images?q=tbn:ANd9GcQL_0tpkVR1lBFLKqpB6t7B12Y9nKQ2KxRXvzrsWiPvJN8m3EsxOA,astana,md,kazakhstan_indonesia_afghanistan_peru_uzbekistan_pakistan,True,kazakhstan,1,kazakhstan,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00068.jsonl.gz-1077034.jpg
00072.jsonl.gz-8957419,"Luxury one-bedroom apartment, Aktobe",https://www.apartamenty.kz/images/big/apartments/24937/aktobe_kvartiry_posutochno_24937_11477910182.jpg,Aktobe,md,kazakhstan,False,kazakhstan,1,kazakhstan,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00072.jsonl.gz-8957419.jpg
00112.jsonl.gz-1420012,"Lotos Inn & Suites, Nairobi - Nairobi - Bedroom",https://content.r9cdn.net/rimg/kimg/57/ff/3af6c9d7-568fb669.jpg?width=660&crop=true&caller=HotelDetailsPhoto,Nairobi_Nairobi,sm,"south africa_congo, the democratic republic of the_tanzania, united republic of_kenya",True,kenya,1,kenya,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00112.jsonl.gz-1420012.jpg
00042.jsonl.gz-12353363,Furnished 2 bedroom apartment for rent in Nyali Area image 5,https://i.roamcdn.net/hz/pi/listing-thumb-543w/2064d0ccea2d9d0e3fa45c6ff57b919f/-/horizon-files-prod/pi/picture/q525nxx/f17917f0222b448a44b28bd88cbe671455ae9c87.jpg,Nyali Area,md,no,False,no,1,kenya,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00042.jsonl.gz-12353363.jpg
00077.jsonl.gz-1926817,Kipepeo Beach Village: bedroom,https://media-cdn.tripadvisor.com/media/photo-s/02/33/51/6d/kipepeo-beach-village.jpg,Kipepeo Beach Village,sm,no,False,no,1,kenya,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00077.jsonl.gz-1926817.jpg
00068.jsonl.gz-14858594,Bright 9 bedroom Guest house in Bishkek - Bishkek vacation rentals,https://tap1.fkimg.com/media/vr-splice-l/02/88/70/95.jpg,Bishkek_Bishkek,trf,kyrgyzstan,False,kyrgyzstan,1,kyrgyzstan,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00068.jsonl.gz-14858594.jpg
00113.jsonl.gz-4389892,Amantaka: The bedroom in our suite,https://media-cdn.tripadvisor.com/media/photo-s/02/97/80/ef/the-bedroom-in-our-suite.jpg,amantaka:,,no,False,no,1,laos,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00113.jsonl.gz-4389892.jpg
00022.jsonl.gz-11184890,3-bedroom Riga Centrs with kitchen and with parking,https://img.book-travel.net/stabuiela/apartment-17781-ryga_w750h375a1c1bgcfff.jpg,3-bedroom riga centrs,,no,False,no,1,latvia,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00022.jsonl.gz-11184890.jpg
00068.jsonl.gz-3754226,Old Town Peldu two-bedroom apartment,http://www.mosaic-hotel.net/upload/iblock/57a/img_9263.jpg,peldu two-bedroom,,no,False,no,1,latvia,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00068.jsonl.gz-3754226.jpg
00041.jsonl.gz-13004960,Bunk Beds In Rooms For Rent In 6 Bedroom Apartment In Centrs Room For Rent Riga,https://d1bvpoagx8hqbg.cloudfront.net/originals/bunk-beds-rooms-rent-6-bedroom-apartment-centrs-a995d54f473bab35004ced40dec979b3.jpg,beds rooms 6 centrs riga,,no,False,no,1,latvia,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00041.jsonl.gz-13004960.jpg
00113.jsonl.gz-14949826,2 bedroom apartment Sidon (3),https://a0.muscache.com/im/pictures/094f1f6a-2e24-4f59-9f6a-6da30bdc88d8.jpg?aki_policy=x_medium,Sidon,md,lebanon_guinea_solomon islands_cameroon_myanmar_united states,True,lebanon,1,lebanon,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00113.jsonl.gz-14949826.jpg
00009.jsonl.gz-16822481,ONE BEDROOM APARTMENT- Your comfort is a must! - Sin El Fil - Apartament,https://a0.muscache.com/im/pictures/d9735216-187b-47de-b158-bad09c6168f2.jpg?aki_policy=x_medium,apartment- must! - fil - apartament,,no,False,no,1,lebanon,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00009.jsonl.gz-16822481.jpg
00025.jsonl.gz-6111924,Traditional White Bedroom Furniture Prepossessing 40 Bedroom Furniture Lebanon Decorating Inspiration,http://t0.gstatic.com/images?q=tbn:ANd9GcTiZTu3MKRcUidx13RMKNRix-_JxUWFbOA-zZhocQyy_xMn_XTQjw,Lebanon,trf,lebanon_south africa_philippines_jamaica_sri lanka_canada_united states,True,lebanon,1,lebanon,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00025.jsonl.gz-6111924.jpg
00113.jsonl.gz-2344399,"Interior architect Indre Sunklodiene of InArch has designed this decorative wood feature piece above the bed in a loft in Vilnius Lithuania. It not only creates a focal point within the bedroom but is also functional as it includes lighting. Laminate Flooring On Walls, Plank Walls, Bedroom Flooring, Flooring Ideas, Pergo Laminate, Wood Flooring, Wood Paneling, Home Bedroom, Bedroom Decor",https://i.pinimg.com/236x/e7/43/e5/e743e5d49d98624437efdaa8a26a21da--bedroom-lighting-bedroom-decor.jpg,Vilnius Lithuania,sm,no,False,no,1,lithuania,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00113.jsonl.gz-2344399.jpg
00070.jsonl.gz-12987708,UNESCO Hidden Arches – Restored 3 Bedroom Apartment in the Historic Pilies St,https://q-xx.bstatic.com/xdata/images/hotel/max300/238216912.jpg?k=3ad225f78559536afc9b9d77d5947703d1739ed7f3099141f597a63f7c3da36e&o=,– restored 3 pilies,,no,False,no,1,lithuania,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00070.jsonl.gz-12987708.jpg
00052.jsonl.gz-15938397,"Bedroom, House in the Woods of Kaunas, Lithuania",https://www.freshpalace.com/wp-content/uploads/2012/12/Woods-House-Kaunas-Lithuania-Bedroom-3.jpg,Lithuania,sm,lithuania,False,lithuania,1,lithuania,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00052.jsonl.gz-15938397.jpg
